id,label
u310172617,human
u438349941,bot
u546995355,bot
u306680565,human
u4375041622,human
u876294373578727424,bot
u172589611,human
u1094136358296264704,bot
u275387038,human
u143522752,human
u2351169589,human
u107836802,human
u1119763877825105920,bot
u611949377,human
u1145497867496427520,human
u946056610039894017,human
u1195387749488103425,human
u3459375143,human
u719218159,human
u385427709,human
u36139712,human
u764434411031060480,human
u221932544,human
u1250939077702156290,bot
u404505766,human
u807003567605227520,human
u36728196,human
u587463737,human
u335882527,human
u19970426,bot
u60865434,human
u2615556936,human
u18377827,human
u268599131,bot
u17482443,bot
u1022555965894340608,bot
u1088831114813362176,human
u77128292,human
u5411002,human
u1260327938483986434,bot
u4415530752,human
u1609523941,human
u171711068,human
u1006293737654358016,bot
u56810175,human
u1116468016877850624,human
u2761596124,human
u1298686912262266881,bot
u17970094,human
u960569243514359808,bot
u849804653307076609,human
u51154192,human
u456425189,bot
u376378883,human
u330262748,human
u1144813094,bot
u1298651549342797827,human
u1208654843533025282,human
u226542162,human
u381703893,bot
u58139739,human
u1151470118972665856,human
u17828988,human
u393028587,human
u41147159,human
u1221130987477835777,human
u720117957,bot
u2306423824,bot
u130122646,human
u1288129955415519233,human
u1263594012184723460,human
u1259255408,human
u1295109985278529536,bot
u3107493797,human
u1725137533,human
u282064204,human
u15095537,human
u3615920477,human
u865676744,human
u18905975,human
u889891524,human
u192549399,human
u188516659,human
u1107218593694007296,bot
u2214548825,bot
u19464027,human
u454663182,bot
u4870121943,human
u2178487947,human
u2550023839,human
u177140409,bot
u1208837799358746625,bot
u24897626,human
u1293213842210721794,bot
u831581366,human
u1289518598843662336,human
u36418935,human
u707143369,bot
u1651824314,human
u731435611576532992,bot
u258926374,human
u1234220098124038144,bot
u823440626989535234,bot
u1241040301419925505,human
u322764443,human
u832442503538282496,bot
u1298202329536061440,bot
u4754087063,human
u28631535,human
u95610041,human
u3424643511,human
u3269694344,bot
u16767209,bot
u201405310,human
u1273677793319096322,human
u137206471,bot
u1161482295221661697,human
u115555080,human
u251652744,bot
u722912858,human
u2812971281,bot
u972322469460627458,bot
u1011281422039044102,human
u1265031226064359431,human
u885994789333848064,bot
u878273375214477312,human
u759819971140591616,bot
u1269263209757913088,bot
u256225105,human
u2165633652,human
u15748165,human
u764182927,human
u1275535004274249728,human
u19977028,human
u1169680644,human
u10350,human
u1223097695260139520,bot
u960309753586077696,bot
u340232381,human
u1084956351846146052,bot
u2350971869,human
u1101315984,human
u1213406310961532928,bot
u1126899208357855233,bot
u1192946702891790336,human
u376113319,human
u1156338067,human
u124450567,human
u773069256,human
u973135445969252352,bot
u2734287414,bot
u376817951,bot
u301921037,human
u108270266,human
u23613479,human
u605778973,bot
u565752397,human
u3241723220,bot
u3044632922,human
u2157651508,human
u173560092,human
u1081914976032444416,bot
u1270976269748965378,bot
u401106059,bot
u1297161085838077952,human
u1022927026691481600,human
u319769408,human
u760171064,human
u798880817879650310,human
u1268355005515431937,bot
u713221481036193792,human
u1155278697580105734,bot
u979655125412302849,human
u121402638,human
u53006611,bot
u2462065170,human
u713853533632729088,human
u288031625,human
u950784001131737088,human
u1292511821015011328,human
u138655447,human
u1297300372768219136,human
u81396062,human
u1036770944168194048,human
u17910893,human
u78270570,human
u460343731,human
u82303907,bot
u964514589894434817,human
u142262635,human
u92577188,human
u152251488,human
u958814513171779586,human
u28331519,human
u1136764053022543875,bot
u1722403393,human
u358133733,bot
u115436050,human
u28389925,human
u1225052209752215555,bot
u1294989199653863436,human
u20444401,bot
u1298622122919473153,human
u1243635402847682561,human
u24886570,human
u805167486127767553,bot
u248201406,human
u185412058,human
u189307961,human
u1092809965679624193,bot
u705912144437649409,bot
u1288309657845604385,bot
u2297026884,bot
u2356566228,human
u738165350341058560,human
u1046331566316642304,bot
u172466166,bot
u29761740,bot
u3938173949,bot
u34994415,human
u2560430229,bot
u1156741633494409216,bot
u372175334,bot
u717781732578037761,human
u1121429751472640000,bot
u1046240483943632897,bot
u1109958900,bot
u1651840844,human
u810513498665086976,bot
u54368457,bot
u2241646376,bot
u1273109335393153031,bot
u317930579,bot
u989654189352636416,bot
u992616072338690049,human
u408786542,human
u1197680350169849858,human
u3760753875,bot
u80617430,human
u30455980,bot
u331530204,bot
u459483899,human
u777971022163087360,bot
u19263978,human
u837056161643913217,bot
u2165705634,bot
u158848407,human
u576635322,human
u2470223480,bot
u935845616751607808,human
u36789063,bot
u936783687194161152,bot
u2936051829,bot
u171182605,bot
u376878044,bot
u42817731,human
u2247952680,bot
u1566700045,bot
u45668062,human
u71028123,human
u25084657,human
u380468726,human
u745820305411584000,bot
u2848851623,bot
u811414973985550336,bot
u33537967,human
u918833971,bot
u948724541056077824,bot
u959396048803368960,bot
u26800893,bot
u780874296461762560,bot
u25001016,human
u1967329470,human
u893660161109348352,human
u2724218851,human
u337325417,human
u4562191821,bot
u804015436979277824,human
u1123368890829029377,human
u4517565515,bot
u1212784844037447681,bot
u552186827,bot
u148397910,human
u3331850139,bot
u344955115,human
u917818982442373123,bot
u1088232459844702215,human
u66840080,bot
u2416465640,human
u1065449672721031174,bot
u22162854,human
u508227095,human
u29465136,human
u143104075,human
u897218253826555905,bot
u637196658,human
u15753057,human
u100220864,human
u155899977,human
u703934469,bot
u14534412,bot
u1129029661,human
u68752979,human
u2948966208,bot
u1917731,human
u1082334352711790593,human
u2863446658,human
u713367566,bot
u41479260,bot
u1201541381111664640,human
u826820333378400264,bot
u1170129503873622016,bot
u979114147223777282,human
u2938335803,human
u2967060105,human
u1344359197,human
u332142685,human
u1240022327464779788,human
u2363609400,bot
u173677727,human
u886328875063443457,bot
u316449565,bot
u1293368666025799680,bot
u797899198645538816,bot
u66699013,human
u1295694681997807616,bot
u13142952,bot
u511077655,bot
u1271854808274743297,bot
u91117255,bot
u23936865,bot
u3696591863,bot
u1199719255538905088,bot
u234724266,bot
u40156330,human
u850408942664658944,bot
u953642766315245569,bot
u29635094,human
u1293747151474958338,bot
u127398666,human
u376499282,human
u1107896723936940032,bot
u168290039,human
u1176978592481337352,bot
u17216021,bot
u1170428155720622087,bot
u1035208786607321089,bot
u34235834,bot
u1528476246,bot
u1888452019,human
u2361678404,bot
u1924071992,bot
u421104025,bot
u764962305578786816,human
u1294679136661901313,bot
u951485909127573505,bot
u15474653,bot
u15922651,human
u25333609,human
u1222323715431714827,human
u3063702081,bot
u1214388472741597185,human
u221782984,bot
u785264439272566784,human
u1085408921597153280,bot
u44039298,human
u966313003099590656,bot
u50393521,human
u239620631,bot
u1206762186519064577,human
u35590563,bot
u1248809525907525639,human
u838207103852396544,bot
u94897451,human
u961069080605229056,bot
u1053766039,bot
u435571397,bot
u1052254761267937280,human
u78410285,bot
u1948634347,bot
u735546744,human
u14779015,bot
u14992591,human
u24024778,human
u1490387060,bot
u744334658,human
u521872315,bot
u1570645560,bot
u996567753392877568,bot
u74572650,human
u3234266917,human
u761167885720956929,human
u970351750422106114,bot
u1067473984088879104,human
u148780457,bot
u2881331118,bot
u33747810,human
u1976143068,human
u716435110845808641,human
u22453233,bot
u52146755,human
u1160811348,bot
u2750714856,bot
u17477864,human
u962554896397537280,bot
u110822758,bot
u1178325284115890176,human
u1262155119505833989,bot
u1108544711801925632,bot
u182236262,human
u26792546,bot
u2530089138,human
u2178243152,bot
u2802681836,bot
u855229572345995264,bot
u1219258209451593728,bot
u1202644437454794754,human
u212269612,bot
u836408868355846145,human
u27311044,human
u252663106,human
u1162437676638887937,human
u700121003,bot
u61830970,human
u1202710888194678787,bot
u406745433,human
u771296144,bot
u107817424,bot
u913712382794280960,bot
u105934142,human
u1295261848032415745,bot
u195783637,human
u139245277,human
u19658826,human
u78100510,bot
u67283363,human
u62325140,human
u4164398056,bot
u262078834,bot
u30648872,human
u59167087,bot
u3026140439,human
u832316491060097025,bot
u994001987506266112,bot
u913386947061731329,bot
u874535822158028800,bot
u18817566,human
u2585696372,human
u285282053,human
u910492003359760384,human
u227654213,bot
u930805809969209345,human
u182889996,human
u14353392,human
u125128723,human
u43855487,human
u21570308,human
u58675816,human
u1054858888707801088,human
u264879105,human
u763341799951925248,human
u282545479,human
u195632804,bot
u1297849541392306181,human
u715851056148791296,human
u3236381990,human
u14096763,bot
u30879010,human
u285301140,human
u258885469,human
u39105645,human
u300497193,human
u1282203574781407232,bot
u192727728,bot
u88662336,bot
u789458607691685888,bot
u43773868,bot
u2896460998,human
u28397634,human
u126118683,human
u296924721,human
u64228568,human
u2294895241,bot
u1947950642,bot
u19243316,human
u35586563,human
u1298547411665780741,bot
u2179951,bot
u1243484323594067968,human
u7768402,human
u21045275,human
u4612157237,bot
u2354465522,human
u36475256,bot
u42118048,bot
u762967494718005248,bot
u4248211,human
u16005828,human
u1747478930,bot
u1229952996,human
u900822470286036992,bot
u398736366,bot
u36806263,bot
u18949452,human
u909649075888410624,bot
u185270017,human
u1251405534881812480,bot
u107746523,human
u39103115,bot
u1580555131,human
u19622212,human
u1157045875857940480,bot
u1021346002446561280,human
u2314166610,bot
u1140451,human
u1017100433028976640,human
u1202126714219794433,bot
u174225594,bot
u342226913,human
u1134433206193872896,bot
u39000115,human
u786270478017007616,bot
u29949435,human
u40912473,human
u1094039133197135872,human
u743132167199395841,bot
u499073990,human
u8072532,human
u34713362,human
u153492935,human
u16446587,human
u316509947,bot
u108342144,human
u137785529,bot
u2498535124,human
u14480378,human
u404803341,bot
u6581522,human
u28368776,human
u1155027956504207361,human
u14348157,human
u2230072406,human
u14360732,human
u278776049,human
u105939814,human
u41847726,human
u2389227352,human
u116238355,human
u473489184,bot
u3346403165,human
u33612908,human
u47440091,bot
u280830358,bot
u1651968589,bot
u792899276632391680,bot
u20789985,bot
u1279733571490590720,bot
u21041321,bot
u2711212681,human
u111293316,human
u773239635384426496,bot
u3233300657,bot
u1530916794,bot
u3310594985,human
u348404205,bot
u114870265,human
u3189576490,bot
u562456722,human
u1242732603683332096,bot
u979029881991368705,bot
u737648140539551745,bot
u426159377,human
u220684673,human
u1023986311433048064,bot
u782472022487998465,bot
u1063037839913431040,bot
u69165006,bot
u43910797,human
u53260985,bot
u222953824,human
u262733718,bot
u3379460452,bot
u35528169,human
u2519200094,bot
u16955517,bot
u3154508072,human
u2345489538,bot
u21581503,human
u230696471,bot
u8198012,human
u2978345031,bot
u2859083781,bot
u66313848,bot
u3313767952,human
u467418826,human
u1518393091,human
u1193927742,bot
u204245399,human
u1298149041998446592,human
u839828049285758976,bot
u143888360,bot
u287738586,bot
u20776147,human
u121987042,bot
u321801106,bot
u120129682,bot
u225163993,human
u2830587096,human
u2950317022,bot
u460590093,human
u51462013,human
u1209111705143435264,human
u817390429368885248,bot
u764222875,bot
u1127168430279483393,bot
u104156791,bot
u481943972,human
u1247402410437296128,bot
u76771090,human
u1223842864322318344,bot
u98698378,bot
u163799816,human
u342802864,bot
u2558841197,human
u1263790946006650882,bot
u41077287,human
u1096681893364256769,bot
u986123312,human
u48441742,human
u245687754,human
u1046031570879082496,bot
u1272524644243947521,bot
u1083611665,bot
u14109075,human
u967027984426242053,human
u1216421662717095941,human
u1294536386352041984,human
u2345445692,human
u355437660,human
u14609223,bot
u43326507,bot
u1175297600,human
u1268737701693607939,bot
u93383829,bot
u85616395,human
u21872269,human
u1115565838717743104,human
u31429459,bot
u113419517,human
u14594698,human
u2278084081,human
u24021619,bot
u219105971,human
u18861666,human
u1968776268,bot
u104237736,human
u1966131036,bot
u1342424720,bot
u2800389088,bot
u1192322061752061952,human
u9317502,human
u3097377387,bot
u4246009763,bot
u1119953351347773442,bot
u1283675581104750595,bot
u19547082,human
u80096621,human
u1281350939170033668,human
u372536101,human
u274138710,human
u786931767898955776,bot
u832673881483644930,human
u99458922,human
u2966332097,bot
u3233995819,bot
u15361570,human
u223135512,bot
u701380282,bot
u1254227060551286790,human
u904869346060759041,bot
u310427634,human
u320165073,bot
u1196482510328356866,bot
u314739143,bot
u802480365386526720,bot
u857315008111423488,bot
u57219430,bot
u1017797149,bot
u322937211,bot
u883662741235314688,bot
u1161861149656096768,bot
u241201438,human
u63227088,bot
u94192126,bot
u711694309,human
u192935052,human
u1268421722421764099,bot
u1251413595981639680,bot
u266687361,human
u1244679618981920770,human
u1275327179132334080,bot
u50821343,human
u6539592,human
u147132161,human
u1255728831438237697,human
u1165685463216283648,bot
u32520659,human
u1227904667163734016,bot
u91334232,human
u130857715,bot
u1132994898511179776,human
u253712142,human
u510464011,human
u2697945751,human
u761325996427644928,human
u56570125,bot
u956100107472162816,bot
u16175507,human
u15473958,human
u112897001,human
u514283233,human
u58952971,bot
u61290495,human
u533391344,human
u14224719,human
u1117097991243014146,bot
u143651668,bot
u2603067229,bot
u283411624,human
u312628015,bot
u706106255392284672,human
u1250016573449854981,bot
u17797666,human
u3883416257,human
u1248600111086739456,bot
u6392972,human
u90397068,bot
u1010183338399797248,human
u722187001554944001,bot
u540297518,bot
u56424854,bot
u1261577414661951488,bot
u2718286175,human
u17046810,bot
u1230255827728162817,bot
